type,prefix,no,location,moonCycle,origin,artist,description,attributes__category,attributes__gender,no (new),name,gene,moonPhase,image,attributes__trait1,attributes__trait2,attributes__mobility,attributes__intelligence,attributes__ability,attributes__aura,attributes__spirit,attributes__generation
Character,MCCOC,15,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31015,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmdSsaNT8Ywf7xA2EjsEXzBeEjc8WSnw2K1aL2yXQhgXfH,Intuition,Faith,7,6,7,,,3
Character,MCCOC,16,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31016,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmWN82Dp5be9QdzjZv5wy7gbvmHRWRxKeZjJJes22k1rzG,Intuition,Faith,5,6,7,,,3
Character,MCCOC,17,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31017,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmcN7QXXvu6bYopWgoou7i7sUicD24Nq1mxEPKkKMCj6tM,Intuition,Faith,7,7,5,,,3
Character,MCCOC,18,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31018,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmVdRTVtoLEJyiYYVWoDKgFREfTHccGNv1LmriwZEDHZXB,Intuition,Faith,7,7,5,,,3
Character,MCCOC,19,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31019,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmaYiv85VVaKikirN1RmAJwcpFStsroaZ9dnKZQQbWrkbw,Intuition,Faith,5,6,6,,,3
Character,MCCOC,20,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31020,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmPT2spWo5vjmMYLB9tqvvpudrtdDGTGHMYdbzd1W8jcF2,Intuition,Faith,6,6,7,,,3
Character,MCCOC,21,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31021,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmR9URZ8VvfnfNWUzg2UUpwQZFs7BDTqnieuTpsdUxEUr9,Intuition,Faith,6,6,6,,,3
Character,MCCOC,22,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31022,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmYvUW2jZi7WghCcN5Tq9r3r5rNJKaBfunf2sEgPJ7e23v,Intuition,Faith,5,5,7,,,3
Character,MCCOC,23,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31023,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmSMPUt6gn1V3g1g7AJbvQ5cKG2Bz1xXRB5C9LurMVUTjv,Intuition,Faith,6,5,6,,,3
Character,MCCOC,24,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31024,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmVD3xtMkWw6fwnP74nL57JCRHTxNf6tLc9QUGJAwcSZYe,Intuition,Faith,7,6,5,,,3
Character,MCCOC,25,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31025,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmbK6vUZbxHNpHNNzCLeSgcxdksn5kipGier1nrWKJ3qAn,Intuition,Faith,5,5,7,,,3
Character,MCCOC,26,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31026,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/Qmc7sETxr12yNmR5wzAYUXySZ8SdymK6DeyaEEaqP1oqpr,Intuition,Faith,6,7,6,,,3
Character,MCCOC,27,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31027,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmbA3kJ3DPFRFHbqCrmVsCGRnYRRzRTtbyv89wwivQ4To8,Intuition,Faith,7,5,5,,,3
Character,MCCOC,28,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31028,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/Qmc5azPh7BVk52WKiGrHjLaq2sC5Anwvo5XNwvxmS8EJs1,Intuition,Faith,6,5,5,,,3
Character,MCCOC,29,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31029,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmNfcLMVYNmUPB11kYo4uatYAZyRsXMN6b3gJXMzDvswom,Intuition,Faith,7,7,5,,,3
Character,MCCOC,30,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31030,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXsTUGCj5QyGifdKRDDrTur3dH8zr3QKkMtcgFozjkWo1,Intuition,Faith,6,6,6,,,3
Character,MCCOC,31,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31031,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmVJZo6g8CArJsR3NDJ4CXMWnH9Q1Z431V8H899ELSH61z,Intuition,Faith,7,5,7,,,3
Character,MCCOC,32,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31032,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmPKFesH35jS1V8psFcnrjAHmxWnLM1ZQZCLzKEe6NYTKS,Intuition,Faith,5,7,6,,,3
Character,MCCOC,33,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31033,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZGfRdxNbn1rTTsERuPdk7wtnDyLFor1PmPbeLopsemje,Intuition,Faith,5,7,5,,,3
Character,MCCOC,34,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31034,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmNWMLVCrd12DeA1pTxRXWeRbWbh1M924StqpQsg8G6rn7,Intuition,Faith,6,5,5,,,3
Character,MCCOC,35,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31035,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmWSxfa4WZ6jCLM6TAb96wfFFAj8XmwHDWMmBwji5SxPxi,Intuition,Faith,5,5,5,,,3
Character,MCCOC,36,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31036,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTEtA88FRqWt5hVXrnwrjpi2wzfQYNynhDzWoBXBRmnSp,Intuition,Faith,7,6,5,,,3
Character,MCCOC,37,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31037,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmdAjUhdhM5QX5rgDXVwawKpqLbxkmeVtZ6rnhYzovDbDC,Intuition,Faith,5,6,5,,,3
Character,MCCOC,38,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31038,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmSPoo6fSF1PQi1K23R7SizUstbiNe35oJvnGcPaT9SjR3,Intuition,Faith,6,5,5,,,3
Character,MCCOC,39,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31039,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZM3qujBbiTQyqjuD94ocwHe9vWJHx7qTSigSfFR4FS9n,Intuition,Faith,6,7,5,,,3
Character,MCCOC,40,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31040,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmcmAHDFZc9LiHRgmmP99Jn3Em3ShdjoohmmxdhB5pizMW,Intuition,Faith,7,7,5,,,3
Character,MCCOC,41,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31041,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmWMgjh9EhtBJShzSGvCM1HbiJKC3nWHAS86dyVaWLPyxC,Intuition,Faith,6,5,5,,,3
Character,MCCOC,42,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31042,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTF7jCRE3sTKGwrJgMD5wRoUBSEGrpGMjwCcy5wpPD1cz,Intuition,Faith,6,7,5,,,3
Character,MCCOC,43,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31043,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmP7eSQ6rdAQiUVJhMjfFozzV6Lpt471Ts9uKp37WcK9pF,Intuition,Faith,5,7,5,,,3
Character,MCCOC,44,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31044,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmecUqYyUTQz7HpJvdGt3FVf4FJy7ryRwPJPjHyJWZU1Kc,Intuition,Faith,6,5,7,,,3
Character,MCCOC,45,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31045,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/Qmbq79MmqQXDUVWdxSsW8m1bNUMW85FuYhj4YQKTgLadFE,Intuition,Faith,5,6,7,,,3
Character,MCCOC,46,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31046,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmSqh9C7sFznEZUwTuMW4RYQqYjWnCS6eTA3ka34MoVX8H,Intuition,Faith,5,5,7,,,3
Character,MCCOC,47,Moon,1,Dark Side,GIN,"Together with the universe, Cobie has managed to make it through the longest droughts the moon has ever seen. This camel has never doubted the path it's on because it knows if it practices complete acceptance, it’ll always lead to where it needs to be- and most of the time that happens to be near a generous supply of fresh water!",Moon Creature,Male,31047,Cobie,Camel,First Quarter,https://ipfs.tothemoon.net/ipfs/QmPoVEX3f7isuRdbKZVEqpkKFJ3tUBgw8BnYTn6H3cRPsE,Intuition,Faith,7,5,6,,,3
